-634, 729
-611, 703
-600, 683
-596, 604
-618, 536
-625, 495
-621, 474
-620, 456
-614, 447
-611, 439
-604, 423
-597, 403
-588, 384
-580, 361
-569, 331
-559, 293
-544, 248
-531, 208
-512, 174
-493, 145
-472, 118
-440, 93
-405, 66
-360, 40
-311, 23
-257, 14
-209, 4
-170, -13
-134, -24
-106, -29
-71, -42
-57, -57
-36, -62
-27, -64
-21, -71
-8, -80
1, -80
12, -84
28, -90
35, -99
41, -105
50, -112
56, -118
63, -120
69, -126
74, -132
79, -141
82, -148
89, -151
93, -157
96, -154
99, -158
102, -163
112, -166
116, -175
120, -177
125, -179
125, -185
130, -191
135, -194
138, -199
140, -200
143, -204
145, -206
150, -208
151, -210
149, -209
151, -212
156, -214
172, -216
174, -221
179, -222
179, -223
179, -224
179, -226
182, -227
185, -232
184, -233
187, -233
188, -234
188, -238
190, -241
190, -242
191, -243
191, -244
191, -244
192, -244
192, -245
191, -248
191, -244
190, -244
191, -243
190, -245
192, -244
190, -246
190, -246
190, -247
186, -248
188, -249
188, -253
185, -251
188, -257
191, -257
189, -260
190, -262
191, -262
192, -264
190, -262
189, -263
191, -266
191, -265
189, -266
191, -265
191, -265
190, -264
190, -264
192, -265
196, -267
196, -269
199, -272
198, -273
200, -275
200, -273
199, -285
201, -288
201, -290
202, -292
200, -291
200, -292
200, -294
202, -296
202, -297
195, -295
197, -296
198, -299
199, -300
199, -301
200, -301
201, -301
203, -302
205, -304
204, -305
208, -306
209, -309
212, -347
212, -373
212, -382
212, -388
216, -392
216, -393
215, -394
215, -395
215, -395
215, -395
215, -397
216, -397
218, -397
219, -398
218, -398
217, -398
223, -398
226, -398
227, -398
227, -399
228, -400
229, -401
227, -401
228, -401
228, -402
228, -403
230, -404
232, -408
232, -405
231, -403
232, -402
231, -404
230, -404
232, -405
231, -405
231, -411
229, -411
231, -411
231, -412
231, -413
232, -412
232, -412
232, -412
233, -416
232, -421
234, -420
229, -420
229, -420
231, -421
231, -425
232, -426
236, -425
236, -428
238, -430
231, -427
231, -426
233, -427
234, -428
233, -428
232, -430
233, -430
232, -431
232, -431
234, -432
233, -431
234, -432
235, -432
234, -431
235, -434
234, -435
237, -436
234, -435
233, -436
235, -437
233, -437
234, -437
234, -437
236, -438
234, -439
234, -439
234, -441
234, -444
232, -443
233, -444
232, -443
234, -444
232, -444
231, -446
232, -445
232, -448
233, -448
231, -450
231, -449
233, -449
232, -449
232, -449
231, -451
235, -451
219, -447
215, -448
220, -445
222, -443
227, -444
227, -443
228, -444
227, -443
3319, -439
3580, -439
3753, -440
3690, -439
2817, -440
3072, -440
2719, -440
-405, -442
19, -446
-268, -447
-1170, -446
-682, -211
279, -176
-247, -189
-94, -138
-46, 190
-1, -1337
42, 2
-2, 498
43, 469
21, 156
43, 125
18, 326
33, -2
99, -1
-608, 49
-71, 284
-72, 234
-63, 41
-59, 19
-24, 43
-35, 27
-52, 107
-1, 72
18, 75
20, 119
-126, -1190
-319, -974
530, 585
-124, 1337
524, 1
-85, 275
-207, -147
-43, 21
-23, 1
-2, 11
-24, -3
-21, 54
-4, 28
-45, 132
-3, 62
-2, 42
-7, 21
0, -45
-66, 267
-22, -3
-898, 254
-84, 18
31, 246
-145, 219
-107, 60
-22, 36
40, 12
-113, -140
234, -3
-184, 75
-862, 105
-128, 394
-84, 93
-64, -55
-416, 209
-271, -156
-134, -688
-152, 708
-32, 123
-337, 146
-99, 203
106, 618
-1323, 215
-636, 85
-746, -1010
-541, -40
-467, 111
-1805, -140
-407, 3
-141, -645
-22, 1132
-450, 1145
-324, -74
-363, 303
-446, -50
-123, -52
-52, 145
-66, -248
-254, -121
370, -402
-163, 134
18, 1419
-217, 308
-51, -126
-71, 576
-768, 132
-476, 621
-1209, 331
-491, -307
-598, 354
-198, 82
-605, -1361
-538, -700
-45, 191
-507, 407
213, -23
822, -1230
-373, 465
-447, 194
-126, -191
-182, -107
-590, 159
-146, 380
20, 907
-477, -359
-148, 2134
-327, 191
-92, 419
-1226, 23
-126, 328
-994, -1
-991, -143
-386, 191
-386, 228
-1772, 202
546, 385
-280, 75
-134, -531
-508, -315
-640, 329
-65, 179
82, 182
1211, -193
-155, 682
-65, 148
-114, 135
71, 55
336, -883
-523, 84
-247, 195
-252, -127
-343, -214
-156, 170
76, 24
651, 169
106, 705
127, 208
0, 40
18, -40
6, 87
43, 43
21, 55
-7, 43
-1, 19
-2, -2
11, 64
6, 51
22, 50
73, 51
20, 60
0, 19
-3, -45
17, 63
144, 205
-85, -458
-77, 266
-225, 499
148, 444
-459, 109
-333, 268
-154, -356
-332, 124
-64, 238
101, -103
-65, -23
-7, 51
50, 122
28, 93
28, 62
27, 59
43, 56
43, 43
81, 205
63, 357
-46, -405
-175, -153
-2, 1
27, 28
41, 43
43, 51
43, 42
43, 55
43, 43
42, 59
43, 63
53, 42
43, 70
65, 67
27, 59
5, 92
-1, 20
-2737, 50
-49, -1
43, -1
5, -2
3, 76
18, 85
41, 62
35, 62
43, 52
27, 63
36, 60
39, 65
43, 65
43, 65
27, 74
28, 64
43, 69
44, 60
6, 65
42, 19
-3, 42
42, 27
41, 27
27, 63
43, 20
28, 71
27, 65
49, 65
41, 42
48, 0
69, -3
19, -1
19, 64
42, 91
20, 52
41, 17
26, 18
19, -2
85, 51
43, -67
26, -1
-3, 52
27, 75
43, 65
37, 63
28, 64
27, 62
27, 63
43, 65
40, 65
39, 51
43, 63
43, 65
27, 62
28, 63
43, 58
27, 52
-32, -224
-23, 26
4, 54
20, 59
41, 62
43, 41
43, 50
27, 60
28, 62
19, 51
28, 52
18, 51
19, 52
21, 64
6, 64
18, 51
34, 54
37, 52
43, 62
43, 62
43, 59
43, 52
43, 60
43, 63
42, 52
27, 52
43, 50
43, 56
27, 52
44, 56
27, 51
27, 52
27, 52
42, 51
43, 59
42, 59
43, 52
43, 61
27, 62
27, 51
59, 63
52, 64
43, 59
26, 61
43, 52
26, 56
43, 52
43, 60
27, 52
26, 53
27, 51
44, 61
43, 52
43, 65
-1, 27
-24, 21
-44, 15
-24, 82
-44, 72
-66, -2
0, 42
-52, 84
-1, 50
21, 43
1, 37
-2, -22
-22, 18
-107, -34
-769, -80
-777, 131
-285, 173
-73, 300
-1474, 294
-222, 72
-121, 68
-65, 133
0, 91
-880, 102
-241, 18
-150, 193
