time,seconds_elapsed,dBFS
1723738797395000000,20.433,-34.83840560913086
1723738797495000000,20.533,-33.0030632019043
1723738797595000000,20.633,-34.122657775878906
1723738797712000000,20.75,-32.25979232788086
1723738797828000000,20.866,-33.582157135009766
1723738797929000000,20.967,-28.68669891357422
1723738798028000000,21.066,-31.324138641357422
1723738798128000000,21.166,-32.67451477050781
1723738798228000000,21.266,-34.34113693237305
1723738798328000000,21.366,-35.279884338378906
1723738798428000000,21.466,-35.5095329284668
1723738798529000000,21.567,-35.318946838378906
1723738798628000000,21.666,-32.7781867980957
1723738798728000000,21.766,-34.65724563598633
1723738798828000000,21.866,-33.78090286254883
1723738798929000000,21.967,-34.53646469116211
1723738799028000000,22.066,-31.232820510864258
1723738799128000000,22.166,-33.528411865234375
1723738799228000000,22.266,-30.984678268432617
1723738799328000000,22.366,-33.301273345947266
1723738799428000000,22.466,-34.007118225097656
1723738799528000000,22.566,-35.33238220214844
1723738799628000000,22.666,-32.4489860534668
1723738799728000000,22.766,-34.16728973388672
1723738799828000000,22.866,-35.47707748413086
1723738799928000000,22.966,-34.404014587402344
1723738800028000000,23.066,-34.89487075805664
1723738800128000000,23.166,-29.87261390686035
1723738800228000000,23.266,-32.236732482910156
1723738800328000000,23.366,-34.557525634765625
1723738800428000000,23.466,-36.48686981201172
1723738800528000000,23.566,-35.32090759277344
1723738800628000000,23.666,-36.75217056274414
1723738800728000000,23.766,-34.8005485534668
1723738800828000000,23.866,-30.564125061035156
1723738800929000000,23.967,-32.55531311035156
1723738801028000000,24.066,-33.99432373046875
1723738801128000000,24.166,-34.298580169677734
1723738801228000000,24.266,-34.11906433105469
1723738801328000000,24.366,-35.48904800415039
1723738801428000000,24.466,-31.622966766357422
1723738801528000000,24.566,-32.64852523803711
1723738801628000000,24.666,-30.813995361328125
1723738801728000000,24.766,-32.097774505615234
1723738801828000000,24.866,-33.62706756591797
1723738801928000000,24.966,-31.476871490478516
1723738802028000000,25.066,-33.86666488647461
1723738802128000000,25.166,-31.95130729675293
1723738802228000000,25.266,-30.3376522064209
1723738802328000000,25.366,-32.92961120605469
1723738802428000000,25.466,-34.98838424682617
1723738802528000000,25.566,-33.55304718017578
1723738802628000000,25.666,-35.48057174682617
1723738802728000000,25.766,-36.517459869384766
1723738802828000000,25.866,-32.107879638671875
1723738802928000000,25.966,-34.003353118896484
1723738803028000000,26.066,-35.41995620727539
1723738803128000000,26.166,-31.575138092041016
1723738803228000000,26.266,-31.469820022583008
1723738803328000000,26.366,-33.49446105957031
1723738803428000000,26.466,-32.27009963989258
1723738803528000000,26.566,-34.781166076660156
1723738803628000000,26.666,-34.5210075378418
1723738803744000000,26.782,-35.83388900756836
1723738803845000000,26.883,-36.53585433959961
1723738803944000000,26.982,-35.01504898071289
1723738804045000000,27.083,-35.0177001953125
1723738804144000000,27.182,-34.70545959472656
1723738804244000000,27.282,-34.23862838745117
1723738804345000000,27.383,-35.52839660644531
1723738804444000000,27.482,-34.80512237548828
1723738804545000000,27.583,-30.39089584350586
1723738804655000000,27.693,-32.53969192504883
1723738804761000000,27.799,-34.78520965576172
1723738804861000000,27.899,-30.86810874938965
1723738804961000000,27.999,-33.15033721923828
1723738805061000000,28.099,-33.114776611328125
1723738805161000000,28.199,-31.206432342529297
1723738805261000000,28.299,-33.68226623535156
1723738805361000000,28.399,-34.88331985473633
1723738805461000000,28.499,-33.044307708740234
1723738805561000000,28.599,-32.74225997924805
1723738805661000000,28.699,-33.321598052978516
1723738805761000000,28.799,-34.33342361450195
1723738805861000000,28.899,-35.7684440612793
1723738805961000000,28.999,-36.505374908447266
1723738806061000000,29.099,-34.118141174316406
1723738806161000000,29.199,-34.005462646484375
1723738806261000000,29.299,-32.667755126953125
1723738806361000000,29.399,-33.32535171508789
1723738806461000000,29.499,-32.89218521118164
1723738806561000000,29.599,-33.3662109375
1723738806661000000,29.699,-30.28056526184082
1723738806761000000,29.799,-29.508695602416992
1723738806861000000,29.899,-31.664714813232422
1723738806961000000,29.999,-34.3896369934082
1723738807061000000,30.099,-35.48251724243164
1723738807161000000,30.199,-30.298656463623047
1723738807261000000,30.299,-31.94356918334961
1723738807361000000,30.399,-34.054847717285156
1723738807461000000,30.499,-29.634294509887695
1723738807561000000,30.599,-31.11370849609375
1723738807661000000,30.699,-33.60395050048828
1723738807761000000,30.799,-30.97713279724121
1723738807861000000,30.899,-33.04180908203125
1723738807961000000,30.999,-33.85753631591797
1723738808061000000,31.099,-32.17747116088867
1723738808161000000,31.199,-31.065086364746094
1723738808261000000,31.299,-32.26747512817383
1723738808361000000,31.399,-33.684593200683594
1723738808461000000,31.499,-29.24417495727539
1723738808561000000,31.599,-32.03030014038086
1723738808661000000,31.699,-31.719036102294922
1723738808761000000,31.799,-33.57001876831055
1723738808861000000,31.899,-33.874305725097656
1723738808961000000,31.999,-30.34750747680664
1723738809061000000,32.099,-32.02307891845703
1723738809161000000,32.199,-34.30593490600586
1723738809261000000,32.299,-31.727785110473633
1723738809361000000,32.399,-32.90534210205078
1723738809461000000,32.499,-32.60440444946289
1723738809578000000,32.61599975585938,-34.00227737426758
1723738809678000000,32.71600024414062,-31.795360565185547
1723738809777000000,32.815,-32.45582580566406
1723738809878000000,32.916000244140626,-29.447729110717773
1723738809994000000,33.031999755859374,-31.01606559753418
1723738810094000000,33.13200024414063,-32.30389404296875
1723738810194000000,33.23199975585938,-32.63212585449219
1723738810294000000,33.33200024414062,-31.207473754882812
1723738810394000000,33.43199975585937,-32.90024185180664
1723738810494000000,33.532000244140626,-31.341344833374023
1723738810594000000,33.631999755859376,-31.388479232788086
1723738810694000000,33.73200024414062,-32.34401321411133
1723738810794000000,33.83199975585938,-33.1207389831543
1723738810894000000,33.932000244140625,-31.074132919311523
1723738810995000000,34.033,-32.06792068481445
1723738811094000000,34.13200024414063,-31.3895263671875
1723738811194000000,34.23199975585938,-31.501441955566406
1723738811295000000,34.333,-31.513214111328125
1723738811527000000,34.565,-32.68678283691406
1723738811629000000,34.667,-33.44789123535156
1723738811732000000,34.77,-32.48137283325195
1723738811834000000,34.87199975585938,-33.148284912109375
1723738811940000000,34.978,-34.08074188232422
1723738812041000000,35.079,-28.594961166381836
1723738812145000000,35.183,-31.334165573120117
1723738812246000000,35.28400024414063,-32.788578033447266
1723738812346000000,35.38399975585938,-30.063961029052734
1723738812451000000,35.489,-30.342588424682617
1723738812556000000,35.594,-32.24104690551758
1723738812661000000,35.699,-34.71562576293945
1723738812762000000,35.799999755859375,-31.57685089111328
1723738812865000000,35.903,-33.34080505371094
1723738812970000000,36.00799975585937,-30.681238174438477
1723738813075000000,36.113,-31.241558074951172
1723738813179000000,36.217,-32.96914291381836
1723738813284000000,36.322,-30.85196304321289
1723738813389000000,36.427,-32.6878662109375
1723738813494000000,36.532000244140626,-34.86812973022461
1723738813596000000,36.634,-31.819169998168945
1723738813698000000,36.735999755859375,-30.49502182006836
1723738813802000000,36.839999755859374,-32.471290588378906
1723738813905000000,36.943,-33.829139709472656
1723738814007000000,37.045,-33.844661712646484
1723738814109000000,37.147,-35.04150390625
1723738814214000000,37.252000244140625,-34.67475128173828
1723738814319000000,37.357,-35.50703048706055
1723738814424000000,37.462,-33.98003005981445
1723738814529000000,37.567,-32.91622543334961
1723738814634000000,37.671999755859375,-34.26809310913086
1723738814739000000,37.777,-32.840030670166016
1723738814844000000,37.882,-35.063438415527344
1723738814949000000,37.987,-32.92902374267578
1723738815054000000,38.09200024414063,-34.71841049194336
1723738815159000000,38.197,-32.0890998840332
1723738815264000000,38.302,-33.162818908691406
1723738815369000000,38.407,-34.54277801513672
1723738815474000000,38.51199975585938,-35.433837890625
1723738815574000000,38.612000244140624,-29.140827178955078
1723738815679000000,38.717,-31.72212028503418
1723738815784000000,38.822,-32.49787902832031
1723738815886000000,38.92400024414062,-34.539146423339844
1723738815991000000,39.029,-35.786441802978516
1723738816096000000,39.134,-32.737998962402344
1723738816201000000,39.239,-33.03248977661133
1723738816306000000,39.34399975585937,-32.59044647216797
1723738816411000000,39.449,-34.6895866394043
1723738816516000000,39.554,-35.5937385559082
1723738816622000000,39.660000244140626,-32.411739349365234
1723738816726000000,39.764000244140625,-33.89128875732422
1723738816828000000,39.866,-31.95145034790039
1723738816934000000,39.972000244140624,-33.6217155456543
1723738817037000000,40.075,-34.860713958740234
1723738817141000000,40.179,-34.26832580566406
1723738817246000000,40.28400024414063,-29.998085021972656
1723738817351000000,40.389,-32.06422424316406
1723738817456000000,40.494,-33.37584686279297
1723738817561000000,40.599,-33.98910140991211
1723738817666000000,40.70399975585938,-34.479679107666016
1723738817770000000,40.80799975585938,-34.468528747558594
1723738817875000000,40.913,-33.33378219604492
1723738817980000000,41.018,-34.99644470214844
1723738818080000000,41.118,-33.56642150878906
1723738818180000000,41.218,-35.490867614746094
1723738818285000000,41.323,-33.7211799621582
1723738818391000000,41.429,-34.89342498779297
1723738818496000000,41.534,-34.877498626708984
1723738818598000000,41.636000244140625,-35.12074661254883
1723738818703000000,41.741,-34.41783905029297
1723738818806000000,41.844000244140624,-34.857242584228516
1723738818911000000,41.949,-33.94696044921875
1723738819016000000,42.054,-30.369014739990234
1723738819116000000,42.154,-31.77569007873535
1723738819221000000,42.259,-31.59564971923828
1723738819324000000,42.362,-33.14967727661133
1723738819426000000,42.463999755859376,-33.59088897705078
1723738819531000000,42.569,-30.450340270996094
1723738819633000000,42.671,-32.3355712890625
1723738819734000000,42.77200024414063,-31.59273910522461
1723738819839000000,42.877,-32.97917938232422
1723738819945000000,42.983,-34.619728088378906
1723738820050000000,43.08799975585937,-36.59138870239258
1723738820150000000,43.188000244140625,-26.686979293823242
1723738820255000000,43.293,-29.079586029052734
1723738820360000000,43.398,-31.669767379760742
1723738820465000000,43.503,-33.479408264160156
1723738820570000000,43.607999755859375,-32.498077392578125
1723738820675000000,43.713,-33.97272491455078
1723738820780000000,43.818,-31.516481399536133
1723738820885000000,43.923,-33.4714241027832
1723738820990000000,44.02800024414063,-35.39888381958008
1723738821091000000,44.129,-33.30828857421875
1723738821193000000,44.231,-31.689647674560547
1723738821298000000,44.335999755859376,-33.62554168701172
1723738821403000000,44.441,-32.066890716552734
1723738821508000000,44.546,-32.02931594848633
1723738821613000000,44.651,-32.529327392578125
1723738821718000000,44.75600024414062,-31.427974700927734
1723738821823000000,44.861,-32.59328079223633
1723738821937000000,44.975,-29.79628562927246
1723738822025000000,45.063,-31.11194610595703
1723738822130000000,45.16799975585938,-32.370174407958984
1723738822230000000,45.26800024414062,-34.046539306640625
1723738822335000000,45.373,-35.14616394042969
1723738822440000000,45.478,-32.68002700805664
1723738822545000000,45.583,-34.573326110839844
1723738822650000000,45.68799975585937,-33.55095291137695
1723738822755000000,45.793,-34.58767318725586
1723738822860000000,45.898,-30.05935287475586
1723738822966000000,46.00400024414063,-32.249412536621094
1723738823071000000,46.109,-27.70301628112793
1723738823175000000,46.213,-29.410722732543945
1723738823280000000,46.318,-30.961877822875977
1723738823382000000,46.420000244140624,-33.132816314697266
1723738823485000000,46.523,-33.96265411376953
1723738823589000000,46.627,-30.933408737182617
1723738823692000000,46.73,-28.740144729614258
1723738823797000000,46.835,-30.27353858947754
1723738823901000000,46.939,-31.52501106262207
1723738824008000000,47.046,-32.79354476928711
1723738824108000000,47.146,-32.028045654296875
1723738824213000000,47.251,-29.864356994628906
1723738824318000000,47.356000244140624,-31.397294998168945
1723738824422000000,47.46000024414062,-29.450178146362305
1723738824527000000,47.565,-27.36631202697754
1723738824632000000,47.67,-30.829219818115234
1723738824733000000,47.771,-32.83345413208008
1723738824838000000,47.87600024414063,-27.513193130493164
1723738824942000000,47.980000244140626,-29.823238372802734
1723738825046000000,48.084000244140626,-27.535202026367188
1723738825149000000,48.187,-25.87058448791504
1723738825254000000,48.292000244140624,-28.273080825805664
1723738825359000000,48.397,-27.232240676879883
1723738825464000000,48.502,-28.723167419433594
1723738825569000000,48.607,-30.701805114746094
1723738825674000000,48.711999755859374,-32.192203521728516
1723738825779000000,48.817,-31.808988571166992
1723738825879000000,48.917,-26.702152252197266
1723738825984000000,49.022,-29.162839889526367
1723738826089000000,49.127,-30.681673049926758
1723738826191000000,49.229,-29.993606567382812
1723738826290000000,49.32799975585937,-32.367576599121094
1723738826395000000,49.433,-33.493560791015625
1723738826500000000,49.538,-32.63545608520508
1723738826605000000,49.643,-33.5355110168457
1723738826710000000,49.74800024414063,-30.78905487060547
1723738826815000000,49.853,-30.790388107299805
1723738826917000000,49.955,-32.587562561035156
1723738827021000000,50.059,-31.24953269958496
1723738827124000000,50.162,-31.031539916992188
1723738827229000000,50.267,-32.781524658203125
1723738827333000000,50.371,-30.043012619018555
1723738827437000000,50.475,-31.38253402709961
1723738827539000000,50.577,-32.761043548583984
1723738827643000000,50.681,-11.360116004943848
1723738827745000000,50.783,-14.294448852539062
1723738827848000000,50.886,-9.788318634033203
1723738827948000000,50.986,-13.815082550048828
1723738828053000000,51.091,-17.288148880004883
1723738828158000000,51.19600024414063,-21.3026123046875
1723738828263000000,51.301,-24.974939346313477
1723738828368000000,51.406,-28.03744125366211
1723738828473000000,51.511,-30.5898380279541
1723738828578000000,51.61599975585938,-31.423025131225586
1723738828683000000,51.721,-31.41184425354004
1723738828787000000,51.825,-31.295419692993164
1723738828892000000,51.93,-30.378414154052734
1723738828995000000,52.033,-31.539804458618164
1723738829100000000,52.138,-30.17767333984375
1723738829205000000,52.243,-31.15752601623535
1723738829310000000,52.34800024414063,-29.09653663635254
1723738829415000000,52.453,-30.64230728149414
1723738829520000000,52.558,-32.58030700683594
1723738829625000000,52.663,-34.2738037109375
1723738829730000000,52.76799975585938,-32.146949768066406
1723738829833000000,52.871,-30.861740112304688
1723738829937000000,52.975,-31.997602462768555
1723738830041000000,53.079,-31.996925354003906
1723738830146000000,53.183999755859375,-29.98969078063965
1723738830251000000,53.289,-31.351303100585938
1723738830353000000,53.391,-32.45399475097656
1723738830458000000,53.49599975585937,-29.756925582885742
1723738830563000000,53.601,-31.34322738647461
1723738830668000000,53.706,-29.770111083984375
1723738830773000000,53.811,-31.829294204711914
1723738830878000000,53.916000244140626,-27.915855407714844
1723738830983000000,54.021,-29.808794021606445
1723738831088000000,54.126,-30.153165817260742
1723738831193000000,54.231,-30.099111557006836
1723738831295000000,54.333,-23.640466690063477
1723738831400000000,54.438,-26.977752685546875
1723738831505000000,54.543,-29.066463470458984
1723738831610000000,54.647999755859374,-28.360557556152344
1723738831713000000,54.751,-29.680259704589844
1723738831818000000,54.85599975585937,-26.464181900024414
1723738831923000000,54.961,-25.555484771728516
1723738832028000000,55.066,-26.39980125427246
1723738832129000000,55.167,-26.287721633911133
1723738832234000000,55.271999755859376,-24.918338775634766
1723738832339000000,55.377,-25.435651779174805
1723738832441000000,55.479,-24.206327438354492
1723738832546000000,55.583999755859374,-23.571033477783203
1723738832651000000,55.689,-25.51036834716797
1723738832756000000,55.794,-27.66878318786621
1723738832861000000,55.899,-28.601058959960938
1723738832962000000,55.99999975585938,-29.410200119018555
1723738833062000000,56.100000244140624,-27.728164672851562
1723738833167000000,56.205,-25.928112030029297
1723738833272000000,56.31,-20.717262268066406
1723738833372000000,56.41,-22.32781982421875
1723738833477000000,56.515,-23.74637794494629
1723738833582000000,56.62000024414063,-25.51654624938965
1723738833687000000,56.725,-25.928789138793945
1723738833792000000,56.83,-27.64085578918457
1723738833897000000,56.935,-26.988876342773438
1723738834002000000,57.03999975585938,-28.096073150634766
1723738834107000000,57.145,-21.93679428100586
1723738834212000000,57.25,-23.891738891601562
1723738834317000000,57.355,-26.49285125732422
1723738834422000000,57.46000024414062,-25.852771759033203
1723738834525000000,57.563,-22.608922958374023
1723738834630000000,57.66800024414062,-24.42269515991211
1723738834735000000,57.773,-26.546751022338867
1723738834840000000,57.878,-21.17254638671875
1723738834944000000,57.982,-23.28434181213379
1723738835048000000,58.086,-24.69367218017578
1723738835153000000,58.191,-25.628280639648438
1723738835258000000,58.29599975585938,-20.243675231933594
1723738835359000000,58.397,-22.804136276245117
1723738835460000000,58.498,-25.106285095214844
1723738835561000000,58.599,-21.962203979492188
1723738835662000000,58.700000244140625,-24.362646102905273
1723738835763000000,58.801,-27.241979598999023
1723738835864000000,58.902,-18.782543182373047
1723738835965000000,59.003,-14.796768188476562
1723738836066000000,59.10399975585938,-17.33539390563965
1723738836167000000,59.205,-19.21578598022461
1723738836271000000,59.309,-20.41020965576172
1723738836376000000,59.414,-24.085636138916016
1723738836481000000,59.519,-24.266172409057617
1723738836586000000,59.62399975585937,-18.59917640686035
1723738836691000000,59.729,-15.961382865905762
1723738836791000000,59.829,-19.529281616210938
1723738836896000000,59.934,-21.157167434692383
1723738837001000000,60.039,-19.77739715576172
1723738837106000000,60.143999755859376,-20.895471572875977
1723738837209000000,60.247,-21.694067001342773
1723738837314000000,60.351999755859374,-22.834033966064453
1723738837419000000,60.457,-20.750667572021484
1723738837524000000,60.562,-22.648618698120117
1723738837629000000,60.667,-21.399927139282227
1723738837729000000,60.767,-23.232654571533203
1723738837834000000,60.87199975585938,-25.357376098632812
1723738837940000000,60.978,-22.01651954650879
1723738838045000000,61.083,-24.68570899963379
1723738838150000000,61.188000244140625,-23.84225082397461
1723738838255000000,61.293,-21.25371551513672
1723738838360000000,61.398,-24.283430099487305
1723738838465000000,61.503,-25.741132736206055
1723738838570000000,61.607999755859375,-22.93642234802246
1723738838675000000,61.713,-24.888023376464844
1723738838779000000,61.817,-27.935272216796875
1723738838882000000,61.91999975585937,-23.77491569519043
1723738838984000000,62.022,-26.22955322265625
1723738839089000000,62.127,-27.060455322265625
1723738839191000000,62.229,-23.852153778076172
1723738839296000000,62.334,-24.829429626464844
1723738839401000000,62.439,-25.151201248168945
1723738839506000000,62.543999755859375,-21.554931640625
1723738839611000000,62.649,-23.43621253967285
1723738839716000000,62.754,-26.12508773803711
1723738839821000000,62.859,-23.619836807250977
1723738839925000000,62.963,-24.800857543945312
1723738840030000000,63.06800024414063,-25.72171401977539
1723738840130000000,63.16799975585938,-28.0674991607666
1723738840230000000,63.26800024414062,-24.197174072265625
1723738840335000000,63.373,-26.703983306884766
1723738840438000000,63.47600024414062,-28.97523307800293
1723738840540000000,63.578,-23.761634826660156
1723738840645000000,63.683,-25.933317184448242
1723738840750000000,63.788000244140626,-28.716936111450195
1723738840855000000,63.893,-30.200183868408203
1723738840956000000,63.994,-31.062335968017578
1723738841061000000,64.099,-31.962646484375
1723738841166000000,64.20400024414063,-29.031049728393555
1723738841271000000,64.309,-30.53829574584961
1723738841376000000,64.414,-31.75460433959961
1723738841481000000,64.519,-30.789920806884766
1723738841586000000,64.62399975585937,-32.38425827026367
1723738841691000000,64.729,-33.299739837646484
1723738841796000000,64.834,-29.778779983520508
