0, 90
0, 91
0, 76
0, 95
0, 88
0, 89
0, 83
0, 90
0, 88
2, 87
2, 86
1, 88
1, 92
1, 92
0, 85
3, 84
4, 83
4, 91
4, 90
23, 75
26, 94
4, 87
26, 76
26, 94
12, 85
12, 88
12, 92
12, 92
26, 86
12, 87
24, 93
4, 75
12, 92
26, 90
26, 85
24, 89
27, 90
12, 73
27, 92
26, 89
26, 87
12, 84
4, 74
0, 74
2, 81
4, 72
26, 75
26, 73
26, 74
12, 90
26, 69
12, 74
12, 70
12, 73
26, 82
26, 70
26, 69
26, 69
12, 82
12, 85
12, 69
25, 69
12, 70
25, 71
12, 73
3, 75
12, 69
24, 70
26, 72
12, 66
12, 68
25, 69
11, 67
11, 66
12, 81
24, 67
24, 72
24, 81
24, 69
24, 68
11, 82
3, 70
3, 68
1, 66
0, 67
0, 70
0, 66
0, 67
0, 69
0, 67
0, 65
0, 67
0, 67
0, 66
0, 69
0, 67
0, 67
0, 64
0, 65
0, 66
0, 67
0, 66
0, 66
0, 66
0, 66
0, 65
0, 65
0, 67
0, 66
0, 68
0, 68
0, 67
0, 64
0, 65
0, 65
0, 65
0, 64
0, 65
0, 64
0, 66
0, 64
0, 66
0, 63
0, 63
0, 63
11, 64
24, 64
11, 64
11, 66
12, 64
12, 64
24, 62
25, 67
10, 63
24, 62
24, 66
11, 62
24, 62
11, 62
11, 64
24, 64
23, 64
11, 63
11, 62
23, 64
24, 63
11, 63
11, 59
11, 63
24, 58
23, 58
23, 63
11, 58
24, 63
11, 62
11, 57
23, 61
23, 63
22, 61
22, 64
11, 60
21, 54
11, 60
11, 63
11, 60
11, 63
11, 60
22, 58
11, 60
21, 59
11, 52
11, 53
11, 54
20, 58
11, 61
11, 62
10, 58
1, 60
1, 52
1, 62
1, 62
1, 62
1, 53
1, 61
1, 56
11, 61
11, 61
2, 58
18, 52
20, 52
11, 59
1, 61
19, 60
11, 59
11, 53
1, 60
1, 60
1, 60
10, 54
9, 62
1, 60
1, 52
1, 52
22, 60
1, 52
1, 54
1, 52
1, 61
1, 52
1, 58
1, 61
1, 59
1, 52
1, 61
1, 59
1, 61
1, 56
1, 58
1, 60
1, 55
1, 57
1, 55
1, 54
1, 56
1, 56
1, 59
1, 57
1, 57
1, 60
1, 56
0, 56
1, 59
1, 51
1, 60
1, 56
1, 50
1, 59
0, 51
0, 51
0, 51
0, 59
1, 59
0, 50
0, 52
0, 58
1, 50
0, 51
0, 55
0, 48
0, 50
0, 50
0, 50
0, 53
0, 54
0, 50
0, 50
0, 54
0, 58
0, 54
0, 47
0, 50
0, 50
0, 48
1, 55
0, 49
-1, 50
0, 55
0, 54
0, 55
0, 54
0, 55
0, 50
0, 55
0, 50
0, 50
0, 47
0, 55
0, 50
0, 54
0, 48
0, 54
0, 55
0, 47
0, 53
0, 46
0, 50
0, 48
0, 50
0, 48
0, 49
0, 49
-1, 50
0, 49
0, 49
0, 47
0, 46
0, 53
-1, 50
0, 50
0, 54
-1, 49
-1, 53
-1, 49
0, 50
0, 50
-1, 53
0, 49
0, 53
-1, 53
-1, 42
-1, 46
-1, 48
-1, 49
-1, 53
-1, 52
0, 52
-1, 49
-1, 42
-1, 48
-1, 42
-1, 53
-1, 42
-1, 42
-1, 50
-1, 50
-1, 42
-1, 51
-1, 52
-1, 54
-1, 51
-1, 48
-2, 50
-1, 42
-1, 48
-1, 53
-1, 43
-1, 50
-1, 50
-1, 50
-1, 42
-1, 54
-1, 47
-1, 51
-1, 54
-2, 45
-1, 49
-1, 49
-1, 54
-1, 46
-1, 53
-1, 46
-1, 53
-1, 49
-1, 46
-1, 48
-1, 52
-1, 47
-1, 48
-1, 49
-1, 49
-1, 45
-1, 47
-1, 48
-1, 48
-1, 46
-1, 53
-1, 49
-1, 49
-1, 52
-2, 48
-1, 47
-1, 49
-1, 53
-1, 42
-1, 46
-2, 48
-1, 48
-1, 49
-2, 52
-2, 51
-2, 42
-2, 42
-2, 48
-2, 51
-2, 52
-2, 48
-2, 41
-2, 51
-2, 48
-2, 52
-2, 42
-2, 41
-2, 48
-2, 41
-2, 48
-2, 49
-2, 52
-3, 49
-2, 49
-2, 52
-2, 52
-2, 49
-2, 48
-2, 42
-2, 51
-2, 52
-2, 49
