922, -385
953, -381
967, -379
969, -372
968, -376
963, -375
960, -372
960, -371
954, -360
957, -368
951, -364
945, -357
939, -357
934, -360
929, -356
918, -356
901, -352
864, -351
796, -354
730, -351
685, -346
648, -345
620, -343
592, -342
570, -343
559, -344
550, -339
541, -340
528, -343
521, -336
513, -339
501, -336
503, -333
491, -338
487, -334
489, -333
486, -329
477, -330
479, -329
477, -330
475, -326
468, -322
473, -326
470, -321
471, -321
466, -320
468, -321
465, -320
461, -320
467, -320
464, -320
463, -318
459, -317
467, -316
462, -316
468, -312
467, -310
468, -314
468, -315
470, -309
468, -315
467, -313
469, -309
471, -311
469, -307
471, -308
476, -307
477, -304
480, -305
479, -301
480, -307
480, -306
481, -302
482, -302
483, -301
487, -304
482, -295
487, -297
487, -304
487, -298
487, -292
487, -293
490, -293
490, -295
488, -297
491, -292
488, -293
489, -293
491, -293
490, -288
493, -287
492, -289
494, -286
490, -286
494, -284
496, -286
494, -290
493, -278
495, -280
494, -280
493, -281
496, -281
496, -279
499, -281
500, -278
491, -277
495, -278
494, -276
495, -276
494, -277
494, -273
495, -276
501, -277
501, -274
502, -270
498, -268
500, -268
498, -268
504, -267
502, -270
497, -269
499, -262
499, -262
499, -267
497, -264
504, -267
497, -258
496, -261
497, -260
501, -256
503, -261
498, -256
504, -256
501, -248
502, -251
503, -255
503, -248
501, -248
500, -248
503, -250
500, -245
505, -246
502, -244
503, -242
501, -244
507, -243
499, -244
502, -242
503, -242
503, -239
504, -241
506, -241
503, -235
503, -231
504, -232
502, -232
503, -230
504, -233
502, -225
498, -231
500, -232
503, -230
504, -226
499, -224
502, -227
503, -225
498, -222
501, -223
500, -221
500, -218
499, -223
499, -218
503, -220
497, -220
497, -220
499, -220
497, -216
497, -221
495, -219
495, -216
498, -218
497, -218
497, -217
499, -212
495, -213
496, -213
497, -213
496, -209
497, -211
492, -210
494, -206
494, -209
497, -213
494, -212
494, -208
494, -208
494, -203
494, -207
494, -206
493, -202
494, -202
492, -202
494, -200
494, -203
494, -203
494, -199
494, -199
492, -200
495, -195
492, -194
492, -200
487, -202
494, -195
491, -198
493, -201
492, -200
492, -194
493, -190
494, -193
