time,seconds_elapsed,dBFS
1724857033074000000,29.048999755859374,-35.763328552246094
1724857033174000000,29.149000244140623,-34.621036529541016
1724857033274000000,29.248999755859376,-36.32212829589844
1724857033374000000,29.349000244140626,-35.58144760131836
1724857033474000000,29.448999755859376,-34.599178314208984
1724857033574000000,29.549000244140625,-36.74552917480469
1724857033674000000,29.648999755859375,-37.244388580322266
1724857033774000000,29.749000244140625,-34.040443420410156
1724857033874000000,29.848999755859374,-33.35274124145508
1724857033974000000,29.949000244140624,-30.291093826293945
1724857034075000000,30.05,-32.4371223449707
1724857034175000000,30.15,-34.43195724487305
1724857034331000000,30.306,-34.01106643676758
1724857034431000000,30.406,-35.71938705444336
1724857034533000000,30.508,-31.86967658996582
1724857034637000000,30.612,-34.115936279296875
1724857034742000000,30.717000244140625,-35.2714729309082
1724857034844000000,30.819,-37.006385803222656
1724857034946000000,30.920999755859373,-34.44743728637695
1724857035050000000,31.024999755859376,-32.43955612182617
1724857035155000000,31.13,-31.677785873413086
1724857035260000000,31.235,-29.50617027282715
1724857035362000000,31.336999755859374,-30.99718475341797
1724857035464000000,31.439,-25.568395614624023
1724857035569000000,31.544,-28.217449188232422
1724857035674000000,31.648999755859375,-30.67123031616211
1724857035778000000,31.752999755859374,-33.097232818603516
1724857035878000000,31.853000244140624,-32.606040954589844
1724857035978000000,31.952999755859373,-31.3487606048584
1724857036078000000,32.05300024414063,-33.52290725708008
1724857036178000000,32.152999755859376,-32.966793060302734
1724857036283000000,32.258,-34.90672302246094
1724857036388000000,32.363,-33.34261703491211
1724857036489000000,32.464,-33.61182403564453
1724857036594000000,32.56899975585937,-30.574026107788086
1724857036699000000,32.674,-29.198097229003906
1724857036804000000,32.779,-32.44741439819336
1724857036906000000,32.88099975585938,-32.0683479309082
1724857037008000000,32.983,-34.305606842041016
1724857037113000000,33.088,-35.36747741699219
1724857037217000000,33.192,-27.726316452026367
1724857037322000000,33.296999755859375,-30.120159149169922
1724857037427000000,33.402,-32.758487701416016
1724857037528000000,33.503,-33.86671829223633
1724857037631000000,33.606,-36.18442153930664
1724857037736000000,33.711,-36.804019927978516
1724857037840000000,33.815,-35.111671447753906
1724857037943000000,33.918,-35.116004943847656
1724857038049000000,34.024,-35.78556442260742
1724857038149000000,34.124,-34.03694152832031
1724857038253000000,34.228,-33.21205139160156
1724857038358000000,34.33300024414063,-34.24824905395508
1724857038463000000,34.438,-32.92599105834961
1724857038564000000,34.539,-33.271385192871094
1724857038669000000,34.644,-30.277099609375
1724857038774000000,34.749000244140625,-31.224824905395508
1724857038877000000,34.852,-32.80937576293945
1724857038982000000,34.95700024414062,-30.65781021118164
1724857039086000000,35.06100024414062,-32.774322509765625
1724857039191000000,35.166,-34.828556060791016
1724857039296000000,35.271,-33.67266082763672
1724857039400000000,35.375,-32.39619445800781
1724857039503000000,35.478,-32.59163284301758
1724857039608000000,35.583,-34.07820129394531
1724857039714000000,35.68899975585938,-32.082725524902344
1724857039819000000,35.794,-34.169708251953125
1724857039923000000,35.898,-33.55972671508789
1724857040026000000,36.000999755859375,-33.4652214050293
1724857040131000000,36.106,-35.71202087402344
1724857040236000000,36.211,-33.90901565551758
1724857040341000000,36.316,-36.25263977050781
1724857040446000000,36.42100024414062,-36.60066223144531
1724857040551000000,36.526,-35.39708709716797
1724857040655000000,36.63,-37.38884735107422
