time,seconds_elapsed,dBFS
1723738240479000000,65.086,-33.09108352661133
1723738240581000000,65.188,-36.8465461730957
1723738240685000000,65.292,-42.16160202026367
1723738240790000000,65.39700024414063,-45.87751388549805
1723738240891000000,65.498,-51.18315887451172
1723738240995000000,65.602,-53.714134216308594
1723738241100000000,65.707,-58.663246154785156
1723738241205000000,65.812,-61.591678619384766
1723738241310000000,65.91700024414062,-64.03551483154297
1723738241415000000,66.022,-66.41332244873047
1723738241519000000,66.126,-66.49080657958984
1723738241624000000,66.231,-65.82855987548828
1723738241728000000,66.335,-65.91637420654297
1723738241833000000,66.44,-66.73798370361328
1723738241936000000,66.543,-67.74967193603516
1723738242039000000,66.646,-68.72052001953125
1723738242144000000,66.751,-65.39189147949219
1723738242248000000,66.855,-65.95304107666016
1723738242353000000,66.96,-67.7108154296875
1723738242459000000,67.066,-67.1714096069336
1723738242561000000,67.168,-67.8982162475586
1723738242665000000,67.272,-68.5263900756836
1723738242770000000,67.37699975585937,-65.49750518798828
1723738242875000000,67.482,-64.8409423828125
1723738242978000000,67.58499975585937,-62.7927131652832
1723738243083000000,67.69,-64.28257751464844
1723738243187000000,67.794,-66.00089263916016
1723738243292000000,67.899,-66.59834289550781
1723738243396000000,68.003,-68.04686737060547
1723738243502000000,68.10900024414063,-69.30093383789062
1723738243603000000,68.21,-70.13404083251953
1723738243709000000,68.316,-71.13438415527344
1723738243813000000,68.42,-71.9571533203125
1723738243916000000,68.523,-64.5387954711914
1723738244021000000,68.628,-66.6941909790039
1723738244126000000,68.73300024414063,-68.0621109008789
1723738244231000000,68.838,-69.64409637451172
1723738244336000000,68.943,-70.16899108886719
1723738244441000000,69.048,-69.7094497680664
1723738244542000000,69.14900024414062,-70.36758422851562
1723738244646000000,69.25300024414062,-71.28022766113281
1723738244750000000,69.35700024414062,-70.66243743896484
1723738244852000000,69.459,-70.83397674560547
1723738244956000000,69.563,-71.7177734375
1723738245061000000,69.668,-63.48191452026367
1723738245164000000,69.771,-63.39088439941406
1723738245265000000,69.872,-64.40975952148438
1723738245366000000,69.97300024414062,-66.84516143798828
1723738245472000000,70.079,-67.7983627319336
1723738245576000000,70.183,-68.75919342041016
1723738245679000000,70.286,-70.20899963378906
1723738245784000000,70.391,-63.159645080566406
1723738245889000000,70.496,-65.47576141357422
1723738245994000000,70.60099975585938,-66.31227111816406
1723738246099000000,70.706,-68.0472640991211
1723738246204000000,70.811,-69.5424575805664
1723738246306000000,70.91299975585937,-70.99014282226562
1723738246410000000,71.01699975585937,-71.70474243164062
1723738246516000000,71.123,-72.55237579345703
1723738246618000000,71.22499975585937,-71.09102630615234
1723738246721000000,71.328,-70.02792358398438
1723738246825000000,71.432,-69.23262023925781
1723738246929000000,71.536,-69.80592346191406
1723738247029000000,71.636,-68.57948303222656
1723738247132000000,71.739,-70.4398193359375
1723738247236000000,71.843,-71.51045227050781
1723738247341000000,71.948,-72.43661499023438
1723738247445000000,72.052,-72.99278259277344
1723738247551000000,72.158,-73.39481353759766
1723738247651000000,72.258,-72.05522155761719
1723738247756000000,72.363,-71.5594482421875
1723738247861000000,72.468,-70.5701904296875
1723738247964000000,72.571,-71.46582794189453
1723738248065000000,72.672,-74.01689910888672
1723738248169000000,72.776,-75.0426254272461
1723738248270000000,72.87700024414063,-76.25756072998047
1723738248373000000,72.98,-75.0507583618164
1723738248478000000,73.08500024414063,-75.69097900390625
1723738248581000000,73.188,-77.53695678710938
1723738248686000000,73.29300024414063,-78.03974914550781
1723738248791000000,73.398,-76.46310424804688
1723738248897000000,73.504,-77.19822692871094
1723738249001000000,73.608,-71.51661682128906
1723738249106000000,73.71299975585937,-73.74593353271484
1723738249207000000,73.814,-76.68465423583984
1723738249308000000,73.915,-78.33346557617188
1723738249412000000,74.019,-78.91144561767578
1723738249516000000,74.123,-79.27156066894531
1723738249620000000,74.227,-79.97969055175781
1723738249725000000,74.332,-66.6946029663086
1723738249830000000,74.43700024414062,-68.4814682006836
1723738249935000000,74.542,-70.03596496582031
1723738250040000000,74.647,-70.29730987548828
1723738250145000000,74.752,-71.42589569091797
1723738250249000000,74.856,-69.94618225097656
1723738250354000000,74.96099975585938,-70.7018814086914
1723738250458000000,75.06499975585938,-70.80608367919922
1723738250560000000,75.167,-71.59159088134766
1723738250664000000,75.271,-72.19251251220703
1723738250766000000,75.37300024414063,-69.31856536865234
1723738250869000000,75.476,-69.84175109863281
1723738250973000000,75.58,-69.90573120117188
1723738251078000000,75.68500024414062,-70.80841827392578
1723738251183000000,75.79,-71.64048767089844
1723738251288000000,75.895,-70.76909637451172
1723738251393000000,76,-71.87889862060547
1723738251499000000,76.106,-70.6203842163086
1723738251599000000,76.206,-57.18741989135742
1723738251703000000,76.31,-59.70641326904297
1723738251807000000,76.414,-62.56242370605469
1723738251912000000,76.519,-66.6253662109375
1723738252017000000,76.624,-68.59325408935547
1723738252119000000,76.726,-71.17594146728516
1723738252219000000,76.826,-71.65836334228516
1723738252322000000,76.92899975585938,-72.28402709960938
1723738252423000000,77.03,-72.98565673828125
1723738252528000000,77.135,-73.30787658691406
1723738252631000000,77.238,-74.5057144165039
1723738252736000000,77.343,-75.06194305419922
1723738252841000000,77.448,-74.80514526367188
1723738252946000000,77.55299975585937,-75.20298767089844
1723738253051000000,77.658,-74.38347625732422
1723738253157000000,77.764,-74.64380645751953
1723738253259000000,77.866,-73.0462875366211
1723738253363000000,77.97,-74.00202178955078
1723738253468000000,78.075,-73.55146789550781
1723738253571000000,78.178,-71.32841491699219
1723738253675000000,78.282,-72.25358581542969
1723738253781000000,78.388,-72.4569091796875
1723738253884000000,78.491,-64.48085021972656
1723738253988000000,78.595,-66.79357147216797
1723738254093000000,78.7,-69.31885528564453
1723738254198000000,78.80500024414063,-71.72846984863281
1723738254300000000,78.907,-69.0579605102539
1723738254404000000,79.011,-69.49140167236328
1723738254504000000,79.111,-72.35408020019531
1723738254606000000,79.21300024414063,-74.40049743652344
1723738254708000000,79.315,-76.07538604736328
1723738254812000000,79.419,-77.45484161376953
1723738254917000000,79.524,-78.17452239990234
1723738255020000000,79.627,-79.20379638671875
1723738255124000000,79.731,-75.97119903564453
1723738255226000000,79.83299975585938,-73.46815490722656
1723738255330000000,79.93699975585938,-75.02373504638672
1723738255435000000,80.042,-77.16880798339844
1723738255541000000,80.148,-78.6141357421875
1723738255641000000,80.248,-80.23431396484375
1723738255745000000,80.352,-81.39497375488281
1723738255846000000,80.45300024414063,-82.5506591796875
1723738255948000000,80.555,-81.63398742675781
1723738256053000000,80.66,-80.46552276611328
1723738256158000000,80.76500024414062,-81.05488586425781
1723738256263000000,80.87,-82.02791595458984
1723738256368000000,80.975,-78.78977966308594
1723738256474000000,81.08099975585938,-79.40704345703125
1723738256578000000,81.18499975585938,-80.7515640258789
1723738256682000000,81.28899975585938,-81.70616149902344
1723738256787000000,81.394,-82.48249816894531
1723738256892000000,81.499,-83.92630767822266
1723738256997000000,81.604,-83.81571197509766
1723738257102000000,81.70900024414063,-76.8910903930664
1723738257207000000,81.814,-78.68132781982422
1723738257313000000,81.92,-81.05519104003906
1723738257417000000,82.024,-82.4170150756836
1723738257523000000,82.13,-76.127197265625
1723738257623000000,82.23,-79.00189208984375
1723738257728000000,82.335,-80.24173736572266
1723738257833000000,82.44,-80.36064147949219
1723738257938000000,82.54499975585938,-80.54437255859375
1723738258043000000,82.65,-81.43192291259766
1723738258147000000,82.754,-81.43102264404297
1723738258251000000,82.858,-83.36743927001953
1723738258357000000,82.964,-84.11192321777344
1723738258458000000,83.06499975585938,-82.26131439208984
1723738258564000000,83.171,-81.69371032714844
1723738258669000000,83.276,-82.86022186279297
1723738258774000000,83.38100024414062,-82.27706909179688
1723738258876000000,83.483,-82.87207794189453
1723738258978000000,83.58499975585937,-80.70059204101562
1723738259083000000,83.69,-82.67516326904297
1723738259188000000,83.795,-83.64643859863281
1723738259293000000,83.9,-84.5767822265625
1723738259397000000,84.004,-84.23080444335938
1723738259503000000,84.11,-81.69039154052734
1723738259608000000,84.215,-82.93707275390625
1723738259710000000,84.31700024414063,-84.8528823852539
1723738259811000000,84.418,-85.5911636352539
1723738259914000000,84.52099975585938,-82.38198852539062
1723738260019000000,84.626,-84.59437561035156
1723738260123000000,84.73,-85.9795150756836
1723738260228000000,84.835,-87.81401062011719
1723738260334000000,84.94100024414062,-88.60108184814453
1723738260438000000,85.04500024414062,-84.31282043457031
1723738260540000000,85.147,-86.12684631347656
1723738260645000000,85.252,-71.40428924560547
1723738260748000000,85.355,-69.6958999633789
1723738260853000000,85.46,-66.21344757080078
1723738260956000000,85.563,-67.3694839477539
1723738261058000000,85.66499975585937,-68.77210998535156
1723738261162000000,85.76899975585937,-70.41709899902344
1723738261267000000,85.874,-71.0460433959961
1723738261370000000,85.97699975585938,-71.97308349609375
1723738261474000000,86.08099975585938,-71.08492279052734
1723738261573000000,86.18,-71.85269927978516
1723738261678000000,86.28500024414062,-73.2891616821289
1723738261783000000,86.39,-72.94998168945312
1723738261888000000,86.495,-73.70799255371094
1723738261992000000,86.599,-72.68316650390625
1723738262098000000,86.70499975585938,-71.35545349121094
1723738262202000000,86.80899975585938,-71.98497772216797
1723738262307000000,86.914,-72.74883270263672
1723738262412000000,87.019,-72.6838607788086
1723738262518000000,87.12500024414062,-66.02778625488281
1723738262619000000,87.226,-63.3675537109375
1723738262729000000,87.336,-64.90021514892578
1723738262834000000,87.44099975585938,-67.70913696289062
1723738262940000000,87.547,-69.64800262451172
1723738263044000000,87.651,-70.36911010742188
1723738263149000000,87.756,-71.0835952758789
1723738263254000000,87.86100024414063,-71.87124633789062
1723738263358000000,87.96500024414063,-71.52798461914062
1723738263459000000,88.066,-72.37832641601562
1723738263564000000,88.171,-71.6436538696289
1723738263668000000,88.275,-69.20704650878906
1723738263773000000,88.38,-69.96279907226562
1723738263878000000,88.48500024414062,-71.14818572998047
1723738263984000000,88.591,-68.29534912109375
1723738264089000000,88.696,-69.34989929199219
1723738264193000000,88.8,-69.76961517333984
1723738264298000000,88.90499975585938,-68.20781707763672
1723738264403000000,89.01,-70.20398712158203
1723738264509000000,89.116,-70.71650695800781
1723738264612000000,89.219,-72.19808197021484
1723738264716000000,89.323,-58.309471130371094
1723738264820000000,89.427,-61.535255432128906
1723738264925000000,89.532,-65.5572280883789
1723738265030000000,89.63700024414062,-67.53062438964844
1723738265133000000,89.74,-69.88883972167969
1723738265238000000,89.84500024414062,-69.95482635498047
1723738265344000000,89.951,-70.85425567626953
1723738265447000000,90.054,-71.80326843261719
1723738265553000000,90.16,-69.46259307861328
1723738265655000000,90.262,-69.7259521484375
1723738265757000000,90.364,-68.97518920898438
1723738265859000000,90.466,-70.66996765136719
1723738265964000000,90.571,-71.39201354980469
1723738266069000000,90.676,-67.40676879882812
1723738266174000000,90.78100024414063,-68.50228118896484
1723738266280000000,90.887,-69.77987670898438
1723738266384000000,90.991,-70.80938720703125
1723738266487000000,91.094,-71.34220123291016
1723738266592000000,91.199,-71.66259765625
1723738266695000000,91.302,-71.2275390625
1723738266799000000,91.406,-72.0228042602539
1723738266905000000,91.512,-71.64812469482422
1723738267009000000,91.616,-72.1619644165039
1723738267113000000,91.72,-72.56912994384766
1723738267219000000,91.826,-70.63365936279297
1723738267324000000,91.931,-71.62999725341797
1723738267428000000,92.035,-72.35664367675781
1723738267534000000,92.14100024414063,-69.68852996826172
1723738267636000000,92.243,-69.22130584716797
1723738267740000000,92.347,-70.55516052246094
1723738267843000000,92.45,-66.23892211914062
1723738267948000000,92.555,-66.95016479492188
1723738268053000000,92.66,-68.08626556396484
1723738268158000000,92.76500024414062,-68.6434555053711
1723738268262000000,92.86900024414062,-69.76385498046875
1723738268366000000,92.97300024414062,-70.82706451416016
1723738268474000000,93.08099975585938,-71.21527099609375
1723738268578000000,93.18499975585938,-69.99727630615234
1723738268682000000,93.28899975585938,-68.84111785888672
1723738268787000000,93.394,-69.49667358398438
1723738268893000000,93.5,-70.64826965332031
1723738268997000000,93.604,-66.13494110107422
1723738269103000000,93.71,-65.68383026123047
1723738269208000000,93.815,-66.88814544677734
1723738269312000000,93.919,-68.64038848876953
1723738269417000000,94.024,-68.76626586914062
1723738269523000000,94.13,-69.17918395996094
1723738269623000000,94.23,-68.63014221191406
1723738269728000000,94.335,-69.64212799072266
1723738269829000000,94.436,-70.82726287841797
1723738269931000000,94.538,-69.50554656982422
1723738270036000000,94.643,-70.7790298461914
1723738270141000000,94.748,-71.51537322998047
1723738270243000000,94.85,-72.0010986328125
1723738270347000000,94.954,-70.16204071044922
1723738270452000000,95.059,-71.4352035522461
1723738270558000000,95.16500024414063,-71.34497833251953
1723738270662000000,95.26900024414063,-71.66404724121094
1723738270767000000,95.374,-70.78475952148438
1723738270870000000,95.47700024414063,-71.54242706298828
1723738270972000000,95.579,-72.1574478149414
1723738271076000000,95.683,-72.1344223022461
1723738271180000000,95.787,-71.76507568359375
1723738271285000000,95.892,-72.25250244140625
1723738271387000000,95.994,-73.27421569824219
1723738271491000000,96.098,-71.69364929199219
1723738271596000000,96.203,-72.44507598876953
1723738271702000000,96.30900024414062,-72.49230194091797
1723738271807000000,96.414,-67.89863586425781
1723738271910000000,96.51700024414062,-67.82670593261719
1723738272015000000,96.622,-68.25212860107422
1723738272119000000,96.726,-69.49526977539062
1723738272224000000,96.831,-70.42001342773438
1723738272330000000,96.93699975585938,-70.7294692993164
1723738272435000000,97.042,-69.99725341796875
1723738272540000000,97.147,-67.26197052001953
1723738272641000000,97.248,-68.39412689208984
1723738272746000000,97.35299975585937,-68.62100219726562
1723738272851000000,97.458,-67.86161041259766
1723738272953000000,97.56,-68.79016876220703
1723738273058000000,97.66499975585937,-70.7976303100586
1723738273163000000,97.77,-71.79925537109375
1723738273266000000,97.87299975585937,-70.93704986572266
1723738273370000000,97.97699975585938,-71.0927734375
1723738273477000000,98.084,-71.82258605957031
1723738273581000000,98.188,-69.90626525878906
1723738273687000000,98.294,-71.18710327148438
1723738273792000000,98.399,-72.79882049560547
1723738273892000000,98.499,-72.55741882324219
1723738273993000000,98.6,-69.89935302734375
1723738274097000000,98.704,-70.79707336425781
1723738274203000000,98.81,-68.46702575683594
1723738274307000000,98.914,-69.75498962402344
1723738274408000000,99.015,-70.55829620361328
1723738274511000000,99.118,-71.32942199707031
1723738274615000000,99.222,-71.5261459350586
1723738274720000000,99.327,-69.71916961669922
1723738274824000000,99.431,-67.44308471679688
1723738274929000000,99.536,-65.6129150390625
1723738275033000000,99.64,-67.11443328857422
1723738275138000000,99.74499975585937,-68.62699890136719
1723738275243000000,99.85,-70.30229187011719
1723738275349000000,99.956,-68.2870864868164
1723738275454000000,100.06100024414063,-69.96688842773438
1723738275559000000,100.166,-70.58964538574219
1723738275661000000,100.268,-68.10071563720703
1723738275767000000,100.374,-69.81288146972656
1723738275870000000,100.47700024414063,-71.20596313476562
1723738275976000000,100.583,-70.7502670288086
1723738276077000000,100.684,-69.3972396850586
1723738276183000000,100.79,-69.67015075683594
1723738276286000000,100.89300024414062,-69.83696746826172
1723738276392000000,100.999,-68.87782287597656
1723738276493000000,101.1,-69.27450561523438
1723738276598000000,101.20500024414062,-69.48200988769531
1723738276701000000,101.308,-70.29476928710938
1723738276806000000,101.41300024414062,-69.93003845214844
1723738276911000000,101.518,-69.69249725341797
1723738277015000000,101.622,-69.1198501586914
1723738277119000000,101.726,-67.38980102539062
1723738277221000000,101.828,-65.72891998291016
1723738277322000000,101.92899975585938,-66.8025131225586
1723738277428000000,102.035,-64.3844985961914
1723738277535000000,102.142,-65.11531829833984
1723738277637000000,102.244,-66.970947265625
1723738277742000000,102.34900024414063,-66.26472473144531
1723738277847000000,102.454,-67.33185577392578
1723738277952000000,102.559,-66.3594970703125
1723738278057000000,102.664,-66.40419006347656
1723738278161000000,102.768,-67.57978057861328
1723738278263000000,102.87,-67.3558578491211
1723738278369000000,102.976,-67.84013366699219
1723738278476000000,103.083,-68.69438171386719
1723738278578000000,103.18499975585938,-68.11436462402344
1723738278681000000,103.288,-65.7931900024414
1723738278785000000,103.392,-61.28080368041992
1723738278891000000,103.498,-62.4263801574707
1723738278996000000,103.603,-65.15795135498047
1723738279096000000,103.703,-64.60720825195312
1723738279200000000,103.807,-65.99535369873047
1723738279305000000,103.912,-68.13048553466797
1723738279410000000,104.01699975585937,-69.36248016357422
1723738279514000000,104.12099975585937,-68.85335540771484
1723738279619000000,104.226,-66.89733123779297
1723738279724000000,104.331,-68.50248718261719
1723738279828000000,104.435,-69.76172637939453
1723738279931000000,104.538,-66.6454849243164
1723738280036000000,104.643,-68.36302947998047
1723738280140000000,104.747,-69.92234802246094
1723738280245000000,104.852,-70.798095703125
1723738280351000000,104.958,-71.22256469726562
1723738280454000000,105.06100024414063,-70.05826568603516
1723738280559000000,105.166,-70.31719970703125
1723738280661000000,105.268,-70.0981216430664
1723738280766000000,105.37300024414063,-70.31531524658203
1723738280870000000,105.47700024414063,-66.18511199951172
1723738280972000000,105.579,-67.41950988769531
1723738281073000000,105.68,-68.04228210449219
1723738281177000000,105.784,-68.38893127441406
1723738281281000000,105.888,-68.9939193725586
1723738281383000000,105.99,-70.6004409790039
1723738281485000000,106.092,-68.26757049560547
1723738281591000000,106.198,-69.31210327148438
1723738281696000000,106.303,-66.8589096069336
1723738281801000000,106.408,-67.76082611083984
1723738281906000000,106.51299975585937,-69.1121826171875
1723738282009000000,106.616,-69.73949432373047
1723738282114000000,106.72099975585938,-68.15115356445312
1723738282219000000,106.826,-68.20746612548828
1723738282324000000,106.931,-69.7253189086914
1723738282429000000,107.036,-70.68321228027344
1723738282529000000,107.136,-68.2696304321289
1723738282630000000,107.23700024414063,-68.8847885131836
1723738282731000000,107.338,-69.4651870727539
1723738282836000000,107.443,-70.67904663085938
1723738282940000000,107.547,-69.21752166748047
1723738283046000000,107.65300024414063,-69.26770782470703
1723738283147000000,107.754,-70.01554107666016
1723738283252000000,107.859,-69.32817840576172
1723738283356000000,107.963,-70.09286499023438
1723738283458000000,108.06499975585938,-70.90491485595703
1723738283560000000,108.167,-72.12242889404297
1723738283663000000,108.27,-71.35356903076172
1723738283765000000,108.372,-72.09588623046875
1723738283870000000,108.47700024414063,-73.13191223144531
1723738283975000000,108.582,-71.014404296875
1723738284076000000,108.683,-71.65010833740234
1723738284177000000,108.784,-69.87322998046875
1723738284282000000,108.88899975585937,-70.62052154541016
1723738284387000000,108.994,-71.33181762695312
1723738284488000000,109.095,-70.45610046386719
1723738284594000000,109.20099975585937,-65.89875030517578
1723738284699000000,109.306,-67.34246063232422
1723738284804000000,109.411,-68.91410827636719
1723738284909000000,109.516,-69.66827392578125
1723738285014000000,109.62100024414063,-67.13187408447266
1723738285115000000,109.722,-65.43893432617188
1723738285221000000,109.828,-67.24494171142578
1723738285325000000,109.932,-68.59660339355469
1723738285430000000,110.03700024414063,-67.67232513427734
1723738285532000000,110.139,-69.0890121459961
1723738285635000000,110.242,-70.02452087402344
1723738285740000000,110.347,-69.0177993774414
1723738285845000000,110.452,-69.77867889404297
1723738285948000000,110.555,-70.61165618896484
1723738286053000000,110.66,-69.77435302734375
1723738286157000000,110.764,-70.56233215332031
1723738286263000000,110.87,-68.06285095214844
1723738286368000000,110.975,-68.77674865722656
1723738286476000000,111.083,-70.17304992675781
1723738286582000000,111.18900024414063,-71.01077270507812
1723738286687000000,111.294,-65.842041015625
1723738286792000000,111.399,-67.36495208740234
1723738286897000000,111.504,-69.90406036376953
1723738286998000000,111.60500024414063,-66.6065444946289
1723738287103000000,111.71,-67.80017852783203
1723738287207000000,111.814,-68.89225006103516
1723738287313000000,111.92,-69.40142059326172
1723738287418000000,112.02499975585937,-70.1550521850586
1723738287523000000,112.13,-62.76860809326172
1723738287628000000,112.235,-63.534629821777344
1723738287733000000,112.34,-65.42906188964844
1723738287838000000,112.44500024414063,-59.57684326171875
1723738287940000000,112.547,-61.00592041015625
1723738288046000000,112.65300024414063,-63.89515686035156
1723738288149000000,112.756,-65.20980072021484
1723738288254000000,112.86100024414063,-66.95177459716797
1723738288359000000,112.966,-62.529075622558594
1723738288464000000,113.071,-65.46427917480469
1723738288567000000,113.174,-67.1651840209961
1723738288669000000,113.276,-68.42558288574219
1723738288772000000,113.379,-70.28984069824219
1723738288877000000,113.484,-71.58029174804688
1723738288982000000,113.58900024414062,-72.0512466430664
1723738289084000000,113.691,-71.97686767578125
1723738289189000000,113.796,-71.35848236083984
1723738289293000000,113.9,-71.15587615966797
1723738289397000000,114.004,-69.90282440185547
1723738289499000000,114.106,-67.17237091064453
1723738289605000000,114.212,-67.89757537841797
1723738289706000000,114.31299975585938,-67.0741958618164
1723738289811000000,114.418,-67.72138977050781
1723738289915000000,114.522,-69.607421875
1723738290021000000,114.628,-70.93938446044922
1723738290126000000,114.73300024414063,-70.71721649169922
1723738290231000000,114.838,-71.00387573242188
1723738290332000000,114.939,-71.51626586914062
1723738290437000000,115.044,-69.5286865234375
1723738290541000000,115.148,-59.865089416503906
1723738290646000000,115.25300024414062,-62.723777770996094
1723738290751000000,115.358,-64.61590576171875
1723738290853000000,115.46,-63.6771240234375
1723738290958000000,115.56500024414062,-64.70780181884766
1723738291063000000,115.67,-66.91313934326172
1723738291168000000,115.775,-68.3180923461914
1723738291272000000,115.879,-68.03680419921875
1723738291374000000,115.98100024414063,-69.97589111328125
1723738291480000000,116.087,-71.20557403564453
1723738291585000000,116.192,-70.92697143554688
1723738291686000000,116.29300024414063,-69.30955505371094
1723738291789000000,116.396,-70.75225067138672
1723738291892000000,116.499,-71.55619049072266
1723738291997000000,116.604,-72.25423431396484
1723738292098000000,116.70499975585938,-72.09664916992188
1723738292203000000,116.81,-70.92359924316406
1723738292307000000,116.914,-68.5676040649414
1723738292412000000,117.019,-69.57850646972656
1723738292516000000,117.123,-70.88842010498047
1723738292619000000,117.226,-71.40868377685547
1723738292722000000,117.32899975585937,-71.8474349975586
1723738292826000000,117.43299975585937,-71.96143341064453
1723738292931000000,117.538,-69.0003662109375
1723738293037000000,117.644,-61.480682373046875
1723738293141000000,117.748,-63.03300094604492
1723738293247000000,117.854,-65.86186218261719
1723738293358000000,117.96500024414063,-65.70258331298828
1723738293458000000,118.06499975585938,-67.54710388183594
1723738293562000000,118.16899975585937,-68.56414794921875
1723738293663000000,118.27,-69.62322235107422
1723738293767000000,118.374,-71.09795379638672
1723738293869000000,118.476,-71.49561309814453
1723738293972000000,118.579,-72.11188507080078
1723738294077000000,118.684,-69.22797393798828
1723738294181000000,118.788,-70.07369995117188
1723738294286000000,118.89300024414062,-70.642578125
1723738294390000000,118.99700024414062,-63.671112060546875
1723738294493000000,119.1,-64.21151733398438
1723738294593000000,119.2,-66.49403381347656
1723738294696000000,119.303,-68.76988983154297
1723738294800000000,119.407,-70.37305450439453
1723738294903000000,119.51,-71.86238098144531
1723738295008000000,119.615,-68.90370178222656
1723738295114000000,119.72099975585938,-70.00128173828125
1723738295217000000,119.824,-71.51280212402344
1723738295319000000,119.926,-72.24994659423828
1723738295422000000,120.02900024414062,-48.93578338623047
1723738295527000000,120.134,-52.591033935546875
1723738295632000000,120.239,-58.054405212402344
1723738295736000000,120.343,-61.204524993896484
1723738295841000000,120.448,-64.80292510986328
1723738295946000000,120.55299975585937,-66.52233123779297
1723738296051000000,120.658,-68.22427368164062
1723738296153000000,120.76,-69.60134887695312
1723738296257000000,120.864,-60.557716369628906
1723738296362000000,120.96899975585937,-64.89269256591797
1723738296471000000,121.078,-66.99967193603516
1723738296567000000,121.174,-69.16600799560547
1723738296670000000,121.27700024414062,-70.76693725585938
1723738296770000000,121.37699975585937,-71.2495346069336
1723738296876000000,121.483,-71.81591796875
1723738296980000000,121.587,-72.73902893066406
1723738297084000000,121.691,-73.01959228515625
1723738297186000000,121.79299975585937,-73.37312316894531
1723738297292000000,121.899,-70.911376953125
1723738297393000000,122,-71.61371612548828
1723738297497000000,122.104,-69.56462097167969
1723738297600000000,122.207,-70.85102844238281
1723738297703000000,122.31,-71.69573211669922
1723738297807000000,122.414,-69.41246032714844
1723738297911000000,122.518,-70.1053237915039
1723738298015000000,122.622,-70.58861541748047
1723738298120000000,122.727,-71.02449798583984
1723738298225000000,122.832,-70.75540161132812
1723738298325000000,122.932,-72.33341217041016
1723738298427000000,123.034,-72.97834777832031
1723738298532000000,123.139,-73.33804321289062
1723738298636000000,123.243,-71.6367416381836
1723738298741000000,123.348,-71.15765380859375
1723738298846000000,123.45300024414063,-72.08297729492188
1723738298948000000,123.555,-72.0877456665039
1723738299053000000,123.66,-72.55767059326172
1723738299156000000,123.763,-73.51016235351562
1723738299261000000,123.868,-74.62020111083984
1723738299366000000,123.97300024414062,-69.76166534423828
1723738299480000000,124.087,-70.95118713378906
1723738299583000000,124.19,-72.68174743652344
1723738299686000000,124.29300024414063,-73.58110809326172
1723738299791000000,124.398,-74.13211059570312
1723738299896000000,124.503,-73.24397277832031
1723738300001000000,124.608,-74.4996337890625
1723738300104000000,124.711,-74.55786895751953
1723738300209000000,124.816,-72.1293716430664
1723738300313000000,124.92,-71.42599487304688
1723738300417000000,125.024,-70.78897857666016
1723738300523000000,125.13,-70.72193908691406
1723738300626000000,125.23299975585938,-70.93309783935547
1723738300730000000,125.33699975585938,-71.10781860351562
1723738300837000000,125.444,-69.97667694091797
1723738300941000000,125.548,-69.89949798583984
1723738301046000000,125.65300024414063,-70.12030792236328
1723738301148000000,125.755,-68.00640106201172
1723738301253000000,125.86,-68.84654235839844
1723738301358000000,125.96500024414063,-70.82667541503906
1723738301459000000,126.066,-70.89230346679688
1723738301563000000,126.17,-72.3329849243164
1723738301663000000,126.27,-72.8021240234375
1723738301764000000,126.371,-70.4727554321289
1723738301870000000,126.47700024414063,-64.4915542602539
1723738301974000000,126.58100024414063,-64.93529510498047
1723738302078000000,126.68500024414062,-66.38644409179688
1723738302183000000,126.79,-68.07003021240234
1723738302287000000,126.894,-69.49887084960938
1723738302391000000,126.998,-69.67787170410156
1723738302493000000,127.1,-70.82019805908203
1723738302599000000,127.206,-66.19905853271484
1723738302702000000,127.30900024414062,-63.685546875
1723738302808000000,127.415,-65.61839294433594
1723738302913000000,127.52,-66.59790802001953
1723738303019000000,127.626,-67.76727294921875
1723738303119000000,127.726,-68.44065856933594
1723738303224000000,127.831,-67.8389663696289
1723738303322000000,127.92899975585938,-68.94161987304688
1723738303426000000,128.03299975585938,-69.97484588623047
1723738303530000000,128.13699975585936,-68.10012817382812
1723738303634000000,128.24099975585938,-68.63639068603516
1723738303734000000,128.34100024414062,-69.5745849609375
1723738303839000000,128.446,-68.71342468261719
1723738303944000000,128.551,-68.19605255126953
1723738304049000000,128.656,-68.02999877929688
1723738304151000000,128.758,-69.30754852294922
1723738304256000000,128.863,-65.44403076171875
1723738304361000000,128.968,-65.89784240722656
1723738304475000000,129.082,-68.19168090820312
1723738304575000000,129.182,-67.56214141845703
1723738304676000000,129.283,-59.293418884277344
1723738304779000000,129.386,-61.94375991821289
1723738304884000000,129.491,-64.25093078613281
1723738304984000000,129.591,-64.3607177734375
1723738305086000000,129.69300024414062,-62.55725860595703
1723738305191000000,129.798,-65.79544830322266
1723738305296000000,129.903,-68.1138687133789
1723738305401000000,130.008,-59.96712112426758
1723738305506000000,130.11299975585936,-62.38971710205078
1723738305607000000,130.214,-64.5994873046875
1723738305712000000,130.319,-58.41482162475586
1723738305817000000,130.424,-60.92768859863281
1723738305919000000,130.526,-65.23707580566406
1723738306020000000,130.627,-58.2264404296875
1723738306125000000,130.732,-62.36499786376953
1723738306230000000,130.83700024414063,-64.57322692871094
1723738306335000000,130.942,-63.13908767700195
1723738306440000000,131.047,-65.12538146972656
1723738306541000000,131.148,-67.43363189697266
1723738306646000000,131.25300024414062,-69.80951690673828
1723738306751000000,131.358,-61.959171295166016
